researcher_id,first_name,last_name,db_affiliation,repec_name,repec_workplace,repec_homepage,repec_handle,match_type,confidence
3482,Shyamal,Chowdhury,,Shyamal Chowdhury,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://sydney.edu.au/arts/economics/staff/profiles/shyamal.chowdhury.php,REPEC:per:2004-09-27:shyamal_chowdhury,exact_name,unique
3486,Kenneth,Leonard,,Kenneth Leonard,University of Maryland,http://www.arec.umd.edu/kleonard,REPEC:per:1967-08-26:kenneth_leonard,exact_name,unique
3488,Kathryn,Vasilaky,,Kathryn Vasilaky,California Polytechnic State University,http://katyavasilaky.com,REPEC:per:2012-04-03:katya_vasilaky,exact_name,unique
3489,Ezequiel,Molina,,Ezequiel Molina,World Bank Group,https://sites.google.com/site/ezequielmolina/,REPEC:per:2006-11-23:ezequiel_molina,exact_name,unique
3493,Leora,Klapper,,Leora F. Klapper,World Bank Group,http://econ.worldbank.org/staff/lklapper,REPEC:per:2008-05-15:leora_f_klapper,exact_name,unique
3495,Diana,Lopez-Avila,,Diana Lopez-Avila,Pontificia Universidad Javeriana,https://dmlopeza09.wixsite.com/dianalopezavila,REPEC:per:2013-09-14:diana_lopez_avila,exact_name,unique
3506,Haichao,Fan,,haichao fan,Fudan University,http://fanhaichao.weebly.com,REPEC:per:2014-02-05:haichao_fan,exact_name,unique
3512,Monica,Martinez-Bravo,,Monica Martinez-Bravo,Centro de Estudios Monetarios y Financieros (CEMFI),http://www.cemfi.es/~martinez-bravo,REPEC:per:2011-01-21:monica_martinez_bravo,exact_name,unique
3513,Xin,Meng,,Xin Meng,Australian National University,http://people.anu.edu.au/xin.meng/,REPEC:per:2006-03-16:xin_meng,exact_name,unique
3515,David,Lagakos,,David Lagakos,Centre for Economic Policy Research (CEPR),https://sites.google.com/site/davidlagakos/home,REPEC:per:2010-12-01:david_lagakos,exact_name,unique
3516,Tommaso,Porzio,,Tommaso Porzio,University of California-San Diego (UCSD),https://sites.google.com/a/yale.edu/tommaso-porzio/,REPEC:per:2017-04-30:tommaso_porzio,exact_name,unique
3517,Todd,Schoellman,,Todd Schoellman,Federal Reserve Bank of Minneapolis,https://toddschoellman.com/,REPEC:per:2007-09-24:todd_kurtis_schoellman,exact_name,unique
3520,Gueorgui,Kambourov,,Gueorgui Kambourov,University of Toronto,https://sites.google.com/site/gtkambourov/,REPEC:per:2006-10-27:gueorgui_kambourov,exact_name,unique
3521,Kjetil,Storesletten,,Kjetil Storesletten,University of Minnesota,http://folk.uio.no/kjstore/,REPEC:per:1967-03-13:kjetil_storesletten,exact_name,unique
3526,Chaoran,Chen,,Chaoran Chen,York University,https://sites.google.com/site/chaoransite/,REPEC:per:2014-06-05:chaoran_chen,exact_name,unique
3537,Nathaniel,Baum-Snow,,Nathaniel Baum-Snow,University of Toronto,https://sites.google.com/site/baumsnow/home,REPEC:per:2009-01-05:nathaniel_baum_snow,exact_name,unique
3540,Dwayne,Benjamin,,Dwayne Benjamin,Rimini Centre for Economic Analysis (RCEA),http://www.economics.utoronto.ca/benjamin/,REPEC:per:1961-04-15:dwayne_benjamin,exact_name,unique
3541,Brian,McCaig,,Brian McCaig,Wilfrid Laurier University,https://sites.google.com/site/briandmccaig/,REPEC:per:2007-12-10:brian_mccaig,exact_name,unique
3544,Aloysius,Siow,,Aloysius Siow,University of Toronto,http://www.economics.utoronto.ca/siow,REPEC:per:1954-07-25:aloysius_siow,exact_name,unique
3547,Ola,Olsson,,Ola Olsson,Göteborgs Universitet,https://sites.google.com/site/econolaols/home,REPEC:per:2004-03-21:ola_olsson,exact_name,unique
3548,Carl-Johan,Dalgaard,,Carl-Johan Dalgaard,Centre for Economic Policy Research (CEPR),http://www.econ.ku.dk/dalgaard/,REPEC:per:1971-02-21:carl-johan_dalgaard,exact_name,unique
3553,Fabian,Barthel,,Fabian Barthel,London School of Economics (LSE),http://personal.lse.ac.uk/barthel/,REPEC:per:1979-04-16:fabian_barthel,exact_name,unique
3554,Eric,Neumayer,,Eric Neumayer,London School of Economics (LSE),https://ericneumayer.wordpress.com/,REPEC:per:1970-03-20:eric_neumayer,exact_name,unique
3555,Peter,Nunnenkamp,,Peter Nunnenkamp,Institut für Weltwirtschaft (IfW),http://www.ifw-members.ifw-kiel.de/~peter_nunnenkamp_ifw_kiel_de,REPEC:per:2011-03-16:peter_nunnenkamp,exact_name,unique
3558,Jeanet,Bentzen,,Jeanet Sinding Bentzen,Københavns Universitet,http://sites.google.com/view/jeanet-sinding-bentzen,REPEC:per:2011-03-02:jeanet_sinding_bentzen,exact_name,unique
3571,Sara,Biancini,,Sara Biancini,Université de Cergy-Pontoise,http://sara.biancini.googlepages.com,REPEC:per:1978-03-03:sara_biancini,exact_name,unique
3572,Stefania,Marcassa,,Stefania Marcassa,Université de Cergy-Pontoise,http://stefaniamarcassa.webstarts.com/,REPEC:per:2010-01-16:stefania_marcassa,exact_name,unique
3573,Sarra,Ben Yahmed,,Sarra Ben Yahmed,Leibniz-Zentrum für Europäische Wirtschaftsforschung (ZEW),https://sites.google.com/site/sarrabenyahmed/,REPEC:per:2014-03-08:sarra_ben_yahmed,exact_name,unique
3574,Andreas,Ferrara,,Andreas Ferrara,National Bureau of Economic Research (NBER),https://andreas-ferrara.com/,REPEC:per:2018-10-15:andreas_ferrara,exact_name,unique
3577,Stergios,Skaperdas,,Stergios Skaperdas,CESifo,http://www.socsci.uci.edu/~sskaperd/,REPEC:per:2005-08-04:stergios_skaperdas,exact_name,unique
3582,Eduardo,Faingold,,EDUARDO FAINGOLD,Insper,https://eduardofaingold.com/,REPEC:per:2024-12-29:EDUARDO_FAINGOLD,exact_name,unique
3584,Lawrence,Katz,,Lawrence F. Katz,National Bureau of Economic Research (NBER),http://scholar.harvard.edu/lkatz/,REPEC:per:2006-10-13:lawrence_f_katz,exact_name,unique
3592,Michael,Stepner,,Michael Stepner,Harvard University,https://michaelstepner.com,REPEC:per:2012-07-15:michael_stepner,exact_name,unique
3596,Regis,Ely,,Regis Augusto Ely,Universidade Federal de Pelotas,http://regisely.com,REPEC:per:2011-05-14:regis_augusto_ely,exact_name,unique
3597,Bruno,Ferman,,Bruno Ferman,Fundação Getúlio Vargas (FGV),https://sites.google.com/site/brunoferman/home,REPEC:per:2012-08-22:bruno_ferman,exact_name,unique
3598,Rudi,Rocha,,Rudi Rocha,Fundação Getúlio Vargas (FGV),http://www.rudirocha.org,REPEC:per:2015-01-25:rudi_rocha,exact_name,unique
3599,Bladimir,Carrillo,,Bladimir Carrillo,Fundação Getúlio Vargas (FGV),https://sites.google.com/view/bladimir-carrillo,REPEC:per:1988-07-20:bladimir_carrillo_bermudez,exact_name,unique
3600,Danyelle,Branco,,Danyelle Branco,Fundação Getúlio Vargas (FGV),https://sites.google.com/view/danyelle-branco/home,REPEC:per:2021-12-26:danyelle_branco,exact_name,unique
3601,Letícia,Nunes,,Letícia  Nunes,Insper,https://www.leticianunes.com/,REPEC:per:2020-07-15:leticia_nunes,exact_name,unique
3602,Luiz Felipe,Fontes,,Luiz Felipe  Fontes,Insper,https://sites.google.com/view/luizfelipefontes,REPEC:per:2020-05-08:luiz_felipe_fontes,exact_name,unique
3604,Sebastian,Bauhoff,,Sebastian Bauhoff,Center for Global Development (CGD),https://scholar.harvard.edu/bauhoff/home,REPEC:per:2005-10-09:sebastian_bauhoff,exact_name,unique
3614,Daniel,Uhr,,Daniel de Abreu Pereira Uhr,Universidade Federal de Pelotas,https://sites.google.com/view/danieluhr,REPEC:per:2014-08-25:daniel_de_abreu_pereira_uhr,exact_name,unique
3622,Ralf,Martin,,Ralf Martin,Imperial College,http://www.ralfmartin.me.uk,REPEC:per:2003-12-30:ralf_martin,exact_name,unique
3637,Mathias,Dolls,,Mathias Dolls,CESifo,https://sites.google.com/view/mathiasdolls,REPEC:per:2009-09-29:mathias_dolls,exact_name,unique
3639,Bruno,Crépon,,Bruno Crépon,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://sites.google.com/site/brunocrepon/home,REPEC:per:2010-12-26:bruno_crepon,exact_name,unique
3643,J.,Bos,,J.W.B. Bos,Maastricht University,http://www.jwbbos.com,REPEC:per:1973-10-15:j_w_b__bos,exact_name,unique
3650,Vincent,Sterk,,Vincent Sterk,University College London (UCL),http://www.homepages.ucl.ac.uk/~uctpvst/,REPEC:per:1982-04-22:vincent_sterk,exact_name,unique
3658,Ariel,Rubinstein,,Ariel Rubinstein,New York University (NYU),http://arielrubinstein.tau.ac.il,REPEC:per:1951-03-07:ariel_rubinstein,exact_name,unique
3664,Smriti,Tiwari,,Smriti  Tiwari,Skidmore College,http://sites.google.com/site/smrititiwari14/,REPEC:per:1986-07-25:smriti_tiwari,exact_name,unique
3674,Conor,O'Toole,,Conor M. O'Toole,Economic and Social Research Institute (ESRI),https://sites.google.com/site/conormarkotoole,REPEC:per:1983-01-02:conor_mark_o_toole,exact_name,unique
3679,Eleanor,Denny,,Eleanor Denny,Trinity College Dublin,http://www.eleanordenny.org,REPEC:per:2011-02-22:eleanor_denny,exact_name,unique
3682,Stephen,Hynes,,Stephen Hynes,National University of Ireland,http://www.nuigalway.ie/semru/,REPEC:per:2010-06-30:stephen_hynes,exact_name,unique
3690,James,Kung,,James Kai-sing Kung,"Hong Kong University of Science and Technology, Social Science Division",http://www.jameskung.net/,REPEC:per:2016-07-24:james_kai_sing_kung,exact_name,unique
3703,Guojun,He,,Guojun He,University of Hong Kong,http://www.guojunhe.com,REPEC:per:2015-02-21:guojun_he,exact_name,unique
3705,Xiaohuan,Lan,,xiaohuan lan,Cheung Kong Graduate School of Business,http://www.ckgsb.edu.cn/personalsites/Index.aspx?uid=xhlan,REPEC:per:1980-11-01:xiaohuan_lan,exact_name,unique
3707,Torsten,Persson,,Torsten Persson,National Bureau of Economic Research (NBER),http://www.iies.su.se/~perssont/,REPEC:per:1954-05-24:torsten_persson,exact_name,unique
3714,Yiran,Zhang,,Yiran Zhang,Fudan University,https://yiranaprilzhang.wixsite.com/yiranzhang,REPEC:per:2021-09-30:yiran_zhang,exact_name,unique
3716,Enric,Martorell,,Enric  Martorell,Banco de España,https://www.enric-martorell.com,REPEC:per:2019-12-31:enric_martorell,exact_name,unique
3717,Jorge,Abad,,Jorge  Abad,Banco de España,https://jorge-abad.github.io/,REPEC:per:1991-09-18:jorge_abad,exact_name,unique
3718,Saki,Bigio,,Saki  Bigio,University of California-Los Angeles (UCLA),http://www.sakibigio.net,REPEC:per:2011-03-19:saki_bigio,exact_name,unique
3721,Théo,Marquis,,Théo Marquis,Sciences Po,https://sites.google.com/view/theomarquis/,REPEC:per:1995-10-14:Th__o_Marquis,exact_name,unique
3726,Daniel,Treisman,,Daniel Treisman,"University of California, Los Angeles, Department of Political Science",https://www.danieltreisman.org/,REPEC:per:2014-11-17:daniel_treisman,exact_name,unique
3728,Anton,Cheremukhin,,Anton Cheremukhin,Federal Reserve Bank of Dallas,http://chertosha.com,REPEC:per:2010-09-05:anton_cheremukhin,exact_name,unique
3729,Mikhail,Golosov,,Mikhail Golosov,University of Chicago,https://voices.uchicago.edu/golosov/,REPEC:per:2006-08-27:michael_golosov,exact_name,unique
3731,Nicolas,Ajzenman,,Nicolas Ajzenman,McGill University,http://www.ajzenman.com,REPEC:per:2019-06-23:nicolas_ajzenman,exact_name,unique
3732,Elias,Papaioannou,,Elias Papaioannou,Centre for Economic Policy Research (CEPR),https://sites.google.com/site/papaioannouelias/,REPEC:per:1976-05-08:elias_papaioannou,exact_name,unique
3734,Alicia,Adsera,,Alicia Adsera,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://scholar.princeton.edu/adsera,REPEC:per:2004-12-19:alicia_adsera,exact_name,unique
3738,Maxim,Ananyev,,Maxim Ananyev,University of Melbourne,https://ananyevm.github.io,REPEC:per:2011-07-23:maxim_ananyev,exact_name,unique
3739,Biagio,Speciale,,Biagio Speciale,Paris School of Economics,http://www.biagiospeciale.eu/,REPEC:per:2017-12-05:biagio_speciale,exact_name,unique
3743,Nikolaj,Harmon,,Nikolaj Arpe Harmon,Rockwool Foundation Berlin Institute for the Economy and the Future of Work (RFBerlin),http://www.econ.ku.dk/nharmon/,REPEC:per:1985-01-13:nikolaj_arpe_harmon,exact_name,unique
3744,Arindrajit,Dube,,Arindrajit Dube,University of Massachusetts-Amherst,http://www.arindube.com,REPEC:per:2011-08-16:arindrajit_dube,exact_name,unique
3748,Joshua,Angrist,,Joshua D Angrist,National Bureau of Economic Research (NBER),http://web.mit.edu/angrist/www/,REPEC:per:1960-08-14:joshua_angrist,exact_name,unique
3749,Jonathan,Hall,,Jonathan Daines Hall,University of Alabama-Tuscaloosa,https://jhall.github.io/,REPEC:per:2010-04-18:jonathan_daines_hall,exact_name,unique
3753,Yongheng,Deng,,Yongheng Deng,University of Wisconsin-Madison,https://wsb.wisc.edu/directory/faculty/yongheng-deng,REPEC:per:1952-07-18:yongheng_deng,exact_name,unique
3757,Shang-Jin,Wei,,Shang-Jin Wei,National Bureau of Economic Research (NBER),http://www.nber.org/~wei,REPEC:per:1972-12-25:shang-jin_wei,exact_name,unique
3763,Kjetil,Bjorvatn,,Kjetil Bjorvatn,Norges Handelshøyskole (NHH),"http://www.nhh.no/en/research---faculty/department-of-economics/sam/cv/bjorvatn,-kjetil.aspx",REPEC:per:2009-06-20:kjetil_bjorvatn,exact_name,unique
3774,Lore,Vandewalle,,Lore Vandewalle,KU Leuven,https://sites.google.com/site/vandewallelore/home,REPEC:per:2011-10-17:lore_vandewalle,exact_name,unique
3775,Andreas,Kotsadam,,Andreas Kotsadam,Universitetet i Oslo,http://andreaskotsadam.wordpress.com/,REPEC:per:2010-02-21:andreas_kotsadam,exact_name,unique
3777,Simon,Franklin,,Simon Franklin,Queen Mary University of London,http://www.simonfranklin.co,REPEC:per:2018-05-27:simon_franklin,exact_name,unique
3778,Espen,Villanger,,Espen Villanger,Chr. Michelsen Institute,http://www.cmi.no/staff/staff.cfm?staffid=37,REPEC:per:2006-04-11:espen_villanger,exact_name,unique
3782,Ottar,Mæstad,,Ottar Mæstad,Chr. Michelsen Institute,http://www.cmi.no/staff/staff.cfm?staffid=120,REPEC:per:2006-04-10:ottar_maestad,exact_name,unique
3785,Luigi,Bocola,,Luigi Bocola,Stanford University,https://lbocola.people.stanford.edu/,REPEC:per:2015-04-08:luigi_bocola,exact_name,unique
3786,Gabriel,Mihalache,,Gabriel Mihalache,Ohio State University,https://www.gmihalache.com/,REPEC:per:2011-08-28:gabriel_paul_mihalache,exact_name,unique
3787,Keyu,Jin,,Keyu Jin,London School of Economics (LSE),http://personal.lse.ac.uk/jink/,REPEC:per:1982-10-15:keyu_jin,exact_name,unique
3790,Minjie,Deng,,Minjie Deng,Simon Fraser University,https://www.minjiedeng.me/,REPEC:per:2021-08-25:minjie_deng,exact_name,unique
3791,Patrick,Kehoe,,Patrick J. Kehoe,Federal Reserve Bank of Minneapolis,http://www.econ.umn.edu/~kehoe/,REPEC:per:1957-01-19:patrick_kehoe,exact_name,unique
3792,Seon Tae,Kim,,Seon Tae Kim,Instituto Tecnólogico Autónomo de México (ITAM),https://sites.google.com/site/santaf78,REPEC:per:2013-01-12:seon_tae_kim,exact_name,unique
3798,Quentin,Stoeffler,,Quentin Stoeffler,Université de Bordeaux,http://q.stoeffler.org,REPEC:per:2017-03-11:quentin_stoeffler,exact_name,unique
3800,Jean-Philippe,Platteau,,Jean-Philippe Platteau,Université de Namur,http://www.fundp.ac.be/universite/personnes/page_view/01000732/,REPEC:per:2009-07-30:jean_philippe_platteau,exact_name,unique
3802,Vincenzo,Verardi,,Vincenzo Verardi,Université Libre de Bruxelles,http://homepages.ulb.ac.be/~vverardi/,REPEC:per:2005-06-05:vincenzo_verardi,exact_name,unique
3805,Patrick,Bisciari,,Patrick Bisciari,Nationale Bank van België/Banque national de Belqique (BNB),https://twitter.com/BisciariP/,REPEC:per:2004-10-18:patrick_bisciari,exact_name,unique
3823,Stefan,Liebig,,Stefan Liebig,"Universität Bielefeld, Fakultät für Soziologie",https://www.polsoz.fu-berlin.de/en/soziologie/mitarbeiter/hochschullehrer/Stefan-Liebig.html,REPEC:per:1962-12-30:stefan_liebig,exact_name,unique
3826,Francesca,Molinari,,Francesca Molinari,Centre for Microdata Methods and Practice (CEMMAP),https://molinari.economics.cornell.edu,REPEC:per:2008-06-22:francesca_molinari,exact_name,unique
3831,David,Pearce,,David W. Pearce,,http://en.wikipedia.org/wiki/David_Pearce_%28economist%29,REPEC:per:2006-05-06:david_pearce,exact_name,unique
3834,Lones,Smith,,Lones Smith,University of Wisconsin-Madison,http://www.lonessmith.com,REPEC:per:1965-05-10:lones_smith,exact_name,unique
3835,Paul,Milgrom,,Paul Milgrom,Stanford University,http://www.milgrom.net,REPEC:per:1948-03-18:paul_milgrom,exact_name,unique
3836,Hitoshi,Matsushima,,Hitoshi Matsushima,University of Tokyo,http://www.e.u-tokyo.ac.jp/finance-g/english/teacher/04.html,REPEC:per:2001-09-26:hitoshi_matsushima,exact_name,unique
3837,Arunava,Sen,,Arunava Sen,Indian Statistical Institute,https://www.isid.ac.in/~asen/,REPEC:per:2006-11-05:arunava_sen,exact_name,unique
3842,Philippe,Solal,,Philippe Solal,Université de Lyon,https://sites.google.com/view/philippesolal,REPEC:per:2018-09-03:philippe_solal,exact_name,unique
3843,Eric,Maskin,,Eric S. Maskin,Central University of Finance and Economics (CUFE),http://scholar.harvard.edu/maskin,REPEC:per:2006-01-14:eric_s_maskin,exact_name,unique
3845,Rachel,Kranton,,Rachel Kranton,Duke University,http://econ.duke.edu/people/kranton,REPEC:per:2010-08-31:rachel_kranton,exact_name,unique
3849,Michael,Kirchler,,Michael Kirchler,Leopold-Franzens-Universität Innsbruck,http://www.uibk.ac.at/ibf/mitarbeiter/kirchler.html,REPEC:per:2015-07-04:michael_kirchler,exact_name,unique
3851,Topi,Miettinen,,Topi Miettinen,Stockholm School of Economics,https://sites.google.com/site/topimiettinen/,REPEC:per:2008-03-17:topi_miettinen,exact_name,unique
3852,Andrea,Robbett,,Andrea Robbett,Middlebury College,http://www.andrearobbett.com,REPEC:per:2018-11-07:andrea_robbett,exact_name,unique
3854,David,Ronayne,,David Ronayne,European School of Management and Technology (ESMT),http://www.davidronayne.com/,REPEC:per:2007-05-11:david_ronayne,exact_name,unique
3859,Erin,Wolcott,,Erin Wolcott,Middlebury College,http://www.erinwolcott.com,REPEC:per:2022-03-09:erin_wolcott,exact_name,unique
3862,Damian,Damianov,,Damian S. Damianov,Durham University,http://dsdamianov.googlepages.com/,REPEC:per:2006-03-18:damian_stefanov_damianov,exact_name,unique
3867,Akshaya,Jha,,Akshaya Jha,Carnegie Mellon University,http://www.akshayajha.com,REPEC:per:2022-09-10:akshaya_jha,exact_name,unique
3868,Nicholas,Muller,,Nicholas Z. Muller,National Bureau of Economic Research (NBER),https://sites.google.com/site/nickmullershomepage/home,REPEC:per:2014-01-13:nicholas_z_muller,exact_name,unique
3876,Torsten,Santavirta,,Torsten Santavirta,Stockholms Universitet,http://www.su.se/researchdatabase/person/5950,REPEC:per:1977-01-04:torsten_santavirta,exact_name,unique
3878,Jakina,Guzman,,Jakina Debnam Guzman,Amherst College,http://www.jakinadebnam.com/,REPEC:per:2019-11-03:jakina_debnam,exact_name,unique
3883,Marcel,Fratzscher,,Marcel Fratzscher,Humboldt-Universität Berlin,http://www.fratzscher.eu,REPEC:per:1971-03-04:marcel_fratzscher,exact_name,unique
3884,Lucio,Sarno,,Lucio Sarno,Centre for Economic Policy Research (CEPR),https://sites.google.com/view/luciosarno,REPEC:per:1971-01-11:lucio_sarno,exact_name,unique
3885,Maik,Schmeling,,Maik Schmeling,Goethe Universität Frankfurt am Main,https://sites.google.com/site/maikschmeling/Home,REPEC:per:1978-03-25:maik_schmeling,exact_name,unique
3891,Robinson,Kruse,,Robinson Kruse,Aarhus Universitet,http://www.wisostat.uni-koeln.de/en/institute/professors/kruse-becher/,REPEC:per:2008-10-13:robinson_kruse,exact_name,unique
3892,Michael,Frömmel,,Michael Frömmel,Universiteit Gent,https://users.ugent.be/~mfrommel/CV%20Froemmel.pdf,REPEC:per:1970-08-06:michael_froemmel,exact_name,unique
3893,Philipp,Sibbertsen,,Philipp Sibbertsen,Leibniz Universität Hannover,https://www.statistik.uni-hannover.de/de/sibbertsen,REPEC:per:2005-05-14:philipp_sibbertsen,exact_name,unique
3894,Carol,Osler,,Carol Osler,Brandeis University,http://www.people.brandeis.edu/~cosler,REPEC:per:2003-10-31:carol_osler,exact_name,unique
3902,Thomas,Gehrig,,Thomas P. Gehrig,Universität Wien,http://homepage.univie.ac.at/thomas.gehrig/,REPEC:per:2007-05-15:thomas_p_gehrig,exact_name,unique
3903,Lukas,Boer,,Lukas Boer,International Monetary Fund (IMF),https://www.lukasboer.com,REPEC:per:2023-06-06:Lukas_Boer,exact_name,unique
3904,Jakob,Miethe,,Jakob Miethe,Ludwig-Maximilians-Universität München,http://jakobmiethe.net,REPEC:per:2020-01-10:jakob_miethe,exact_name,unique
3910,Olaf,Hübler,,Olaf Hübler,Institut für Arbeitsmarkt- und Berufsforschung (IAB),http://www.wiwi.uni-hannover.de/oemetrie,REPEC:per:2003-01-10:olaf_huebler,exact_name,unique
3911,Marina,Nikiforow,,Marina Nikiforow,Leibniz Universität Hannover,http://www.wiwi.uni-hannover.de/gif/nikiforow,REPEC:per:2008-02-10:marina_nikiforow,exact_name,unique
3914,Daniela,Beckmann,,Daniela Beckmann,Leibniz Universität Hannover,http://www.wiwi.uni-hannover.de/gif/beckmann/indexdb.html,REPEC:per:2005-09-05:daniela_maren_beckmann,exact_name,unique
3918,Tim,Kaiser,,Tim Kaiser,Kiel Institut für Weltwirtschaft - Leibniz Zentrum zur Erforschung globaler ökonomischer Herausforderungen (IfW),https://sites.google.com/view/timkaiser/home,REPEC:per:1986-05-15:tim_kaiser,exact_name,unique
3919,Annamaria,Lusardi,,Annamaria  Lusardi,Stanford University,https://www.annamarialusardi.com/,REPEC:per:2015-02-15:annamaria_lusardi,exact_name,unique
3925,Roy,Kouwenberg,,Roy Kouwenberg,Erasmus Universiteit Rotterdam,https://www.cm.mahidol.ac.th/web/faculty-and-research/faculty/full-time/roy-kouwenberg,REPEC:per:1972-10-06:roy_kouwenberg,exact_name,unique
3926,Gara,Afonso,,Gara M. Afonso,Federal Reserve Bank of New York,http://nyfedeconomists.org/afonso,REPEC:per:2008-11-04:gara_minguez_afonso,exact_name,unique
3927,Gabriele,La Spada,,Gabriele La Spada,Federal Reserve Bank of New York,https://www.newyorkfed.org/research/economists/laspada,REPEC:per:2020-01-13:gabriele_la_spada,exact_name,unique
3930,Kenneth,Judd,,Kenneth L. Judd,Hoover Institution on War Revolution & Peace,http://bucky.stanford.edu,REPEC:per:2004-03-14:kenneth_l_judd,exact_name,unique
3931,Roc,Armenter,,Roc Armenter,Federal Reserve Bank of Philadelphia,http://www.philadelphiafed.org/research-and-data/economists/armenter/,REPEC:per:1976-08-07:roc_armenter,exact_name,unique
3933,Joachim,Hubmer,,Joachim Hubmer,University of Pennsylvania,https://joachimhubmer.github.io/,REPEC:per:2017-12-13:joachim_hubmer,exact_name,unique
3935,David,Autor,,David Autor,Massachusetts Institute of Technology (MIT),https://economics.mit.edu/people/faculty/david-h-autor,REPEC:per:1964-07-11:david_autor,exact_name,unique
3938,Claire,Lelarge,,Claire Lelarge,Centre for Economic Policy Research (CEPR),https://sites.google.com/site/clairelelargeeconomics/home,REPEC:per:1979-04-10:claire_lelarge,exact_name,unique
3939,Daniel,Mejia,,Daniel Mejia,Universidad de los Andes (Colombia),http://sites.google.com/site/danielmejialondono/,REPEC:per:2007-04-26:daniel_mejia,exact_name,unique
3941,Sandra,Rozo,,Sandra V. Rozo,World Bank Group,https://sites.google.com/view/sandrarozo/,REPEC:per:2007-02-26:sandra_v_rozo,exact_name,unique
3943,Simen,Markussen,,Simen Markussen,Universitetet i Oslo,http://www.frisch.uio.no/cv/simenm_eng.html,REPEC:per:2011-03-05:simen_markussen,exact_name,unique
3948,Sven,Resnjanskij,,Sven Resnjanskij,ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V.,http://svenres.com,REPEC:per:2018-06-09:sven_resnjanskij,exact_name,unique
3949,Simon,Wiederhold,,Simon Wiederhold,ifo Institut - Leibniz-Institut für Wirtschaftsforschung an der Universität München e.V.,https://sites.google.com/view/simonwiederhold,REPEC:per:2007-08-20:simon_wiederhold,exact_name,unique
3955,Tim,Krieger,,Tim Krieger,,https://sites.google.com/view/timkrieger/home,REPEC:per:2004-05-22:tim_krieger,exact_name,unique
3959,Matthias,Parey,,Matthias Parey,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://sites.google.com/view/mparey/home,REPEC:per:2007-08-23:matthias_parey,exact_name,unique
3965,Oliver,Falck,,Oliver Falck,CESifo,http://www.ifo.de,REPEC:per:2007-07-05:oliver_falck,exact_name,unique
3967,Guido,Schwerdt,,Guido Schwerdt,Universität Konstanz,https://cms.uni-konstanz.de/wiwi/public-economics/home/,REPEC:per:1976-12-11:guido_schwerdt,exact_name,unique
3969,Aline,Bütikofer,,Aline Bütikofer,Norges Handelshøyskole (NHH),https://www.nhh.no/en/employees/faculty/aline-buetikofer,REPEC:per:2011-09-25:aline_buetikofer,exact_name,unique
3970,Krzysztof,Karbownik,,Krzysztof Karbownik,Emory University,http://sites.google.com/site/kkarbownik/,REPEC:per:2012-02-09:krzysztof_karbownik,exact_name,unique
3978,Osea,Giuntella,,Osea Giuntella,National Bureau of Economic Research (NBER),http://www.oseagiuntella.com,REPEC:per:2009-10-21:giovanni_osea_giuntella,exact_name,unique
3979,Massimo,Anelli,,Massimo Anelli,Università Commerciale Luigi Bocconi,http://www.massimoanelli.com,REPEC:per:1985-03-15:massimo_anelli,exact_name,unique
3980,Fabrizio,Mazzonna,,Fabrizio Mazzonna,Max-Planck-Gesellschaft,https://sites.google.com/site/fabriziomazzonna/home,REPEC:per:1981-08-01:fabrizio_mazzonna,exact_name,unique
3981,Rania,Gihleb,,Rania Gihleb,University of Pittsburgh,http://www.raniagihleb.com/,REPEC:per:2016-04-15:rania_gihleb,exact_name,unique
3982,Lorenzo,Rotunno,,Lorenzo Rotunno,Aix-Marseille Université,https://sites.google.com/site/rotunnoheid/home,REPEC:per:1985-12-11:lorenzo_rotunno,exact_name,unique
3987,Jakub,Lonsky,,Jakub Lonsky,University of Liverpool,https://sites.google.com/view/jakublonsky,REPEC:per:2023-10-02:Jakub_Lonsky,exact_name,unique
3990,Joan,Costa-Font,,Joan Costa-i-Font,Luxembourg Institute of Socio-Economic Research (LISER),https://www.lse.ac.uk/health-policy/people/professor-joan-costa-font,REPEC:per:1974-10-28:joan_costa-i-font,exact_name,unique
3994,Malin,Adolfson,,Malin Adolfson,Sveriges Riksbank,http://www.riksbank.se/research/adolfson,REPEC:per:2006-12-05:malin_adolfson,exact_name,unique
3995,Jesper,Lindé,,Jesper Lindé,Sveriges Riksbank,http://www.riksbank.se/research,REPEC:per:2006-12-08:jesper_linde,exact_name,unique
3997,David,Rivers,,David A. Rivers,Washington University in St. Louis,https://sites.google.com/view/davidarivers,REPEC:per:2010-10-22:david_alan_rivers,exact_name,unique
4002,Thomas,Philippon,,Thomas PHILIPPON,New York University (NYU),http://pages.stern.nyu.edu/~tphilipp/,REPEC:per:2011-12-17:thomas_philippon,exact_name,unique
4004,Amir,Sufi,,Amir Sufi,National Bureau of Economic Research (NBER),http://faculty.chicagobooth.edu/amir.sufi/,REPEC:per:2011-10-21:amir_sufi,exact_name,unique
